ID;PROP_ID;COMP_ID;SurfaceTensionA;SurfaceTensionB;SurfaceTensionN;SurfaceTensionTmin;SurfaceTensionTmax
32848;14571;32851;-12321;-12321;-12321;-12321;-12321
32849;15477;32852;-12321;-12321;-12321;-12321;-12321
32850;15476;32853;-12321;-12321;-12321;-12321;-12321
32851;12224;32854;-12321;-12321;-12321;-12321;-12321
32852;8887;32855;-12321;-12321;-12321;-12321;-12321
32853;10917;32856;-12321;-12321;-12321;-12321;-12321
32854;9956;32857;-12321;-12321;-12321;-12321;-12321
32855;11794;32858;-12321;-12321;-12321;-12321;-12321
32856;17940;32859;-12321;-12321;-12321;-12321;-12321
32857;10503;32860;-12321;-12321;-12321;-12321;-12321
32858;14123;32861;-12321;-12321;-12321;-12321;-12321
32859;10804;32862;5.4269999E-2;692;1.264526;302.98407;692
32860;13947;32863;0.044278;692;0.939578;297.98605;692
32861;10571;32864;-12321;-12321;-12321;-12321;-12321
32862;12649;32865;-12321;-12321;-12321;-12321;-12321
32863;10838;32866;-12321;-12321;-12321;-12321;-12321
32864;14073;32867;-12321;-12321;-12321;-12321;-12321
32865;14731;32868;-12321;-12321;-12321;-12321;-12321
32866;14624;32869;-12321;-12321;-12321;-12321;-12321
32867;14929;32870;-12321;-12321;-12321;-12321;-12321
32868;17419;32871;-12321;-12321;-12321;-12321;-12321
32869;11958;32872;-12321;-12321;-12321;-12321;-12321
32870;19347;32873;-12321;-12321;-12321;-12321;-12321
32871;10455;32874;-12321;-12321;-12321;-12321;-12321
32872;14665;32875;-12321;-12321;-12321;-12321;-12321
32873;16139;32876;-12321;-12321;-12321;-12321;-12321
32874;14207;32877;-12321;-12321;-12321;-12321;-12321
32875;16137;32878;-12321;-12321;-12321;-12321;-12321
32876;12188;32879;-12321;-12321;-12321;-12321;-12321
32877;17966;32880;-12321;-12321;-12321;-12321;-12321
32878;18484;32881;-12321;-12321;-12321;-12321;-12321
32879;14138;32882;-12321;-12321;-12321;-12321;-12321
32880;7282;32883;-12321;-12321;-12321;-12321;-12321
32881;11860;32884;-12321;-12321;-12321;-12321;-12321
32882;13729;32885;-12321;-12321;-12321;-12321;-12321
32883;14280;32886;-12321;-12321;-12321;-12321;-12321
32884;15593;32887;-12321;-12321;-12321;-12321;-12321
32885;16051;32888;-12321;-12321;-12321;-12321;-12321
32886;15592;32889;-12321;-12321;-12321;-12321;-12321
32887;9914;32890;-12321;-12321;-12321;-12321;-12321
32888;10306;32891;-12321;-12321;-12321;-12321;-12321
32889;16574;32892;-12321;-12321;-12321;-12321;-12321
32890;16573;32893;-12321;-12321;-12321;-12321;-12321
32891;9263;32894;-12321;-12321;-12321;-12321;-12321
32892;10915;32895;-12321;-12321;-12321;-12321;-12321
32893;10366;32896;-12321;-12321;-12321;-12321;-12321
32894;11204;32897;-12321;-12321;-12321;-12321;-12321
32895;11203;32898;-12321;-12321;-12321;-12321;-12321
32896;14640;32899;-12321;-12321;-12321;-12321;-12321
32897;14379;32900;-12321;-12321;-12321;-12321;-12321
32898;14446;32901;-12321;-12321;-12321;-12321;-12321
32899;14408;32902;-12321;-12321;-12321;-12321;-12321
32900;18660;32903;-12321;-12321;-12321;-12321;-12321
32901;18654;32904;-12321;-12321;-12321;-12321;-12321
32902;14597;32905;-12321;-12321;-12321;-12321;-12321
32903;8087;32906;-12321;-12321;-12321;-12321;-12321
32904;15056;32907;-12321;-12321;-12321;-12321;-12321
32905;8069;32908;-12321;-12321;-12321;-12321;-12321
32906;14756;32909;-12321;-12321;-12321;-12321;-12321
32907;17459;32910;-12321;-12321;-12321;-12321;-12321
32908;15693;32911;-12321;-12321;-12321;-12321;-12321
32909;16583;32912;-12321;-12321;-12321;-12321;-12321
32910;6952;32913;-12321;-12321;-12321;-12321;-12321
32911;5886;32914;0.0265;656;0;234.17999;656
32912;17798;32915;-12321;-12321;-12321;-12321;-12321
32913;8931;32916;-12321;-12321;-12321;-12321;-12321
32914;10705;32917;-12321;-12321;-12321;-12321;-12321
32915;15927;32918;-12321;-12321;-12321;-12321;-12321
32916;12548;32919;-12321;-12321;-12321;-12321;-12321
32917;8606;32920;-12321;-12321;-12321;-12321;-12321
32918;6264;32921;6.1000999E-2;633;1.219957;293.14536;633
32919;8252;32922;-12321;-12321;-12321;-12321;-12321
32920;16289;32923;-12321;-12321;-12321;-12321;-12321
32921;15106;32924;-12321;-12321;-12321;-12321;-12321
32922;15549;32925;-12321;-12321;-12321;-12321;-12321
32923;14956;32926;-12321;-12321;-12321;-12321;-12321
32924;15529;32927;-12321;-12321;-12321;-12321;-12321
32925;10333;32928;-12321;-12321;-12321;-12321;-12321
32926;17736;32929;-12321;-12321;-12321;-12321;-12321
32927;8750;32930;-12321;-12321;-12321;-12321;-12321
32928;11349;32931;-12321;-12321;-12321;-12321;-12321
32929;9698;32932;-12321;-12321;-12321;-12321;-12321
32930;11047;32933;-12321;-12321;-12321;-12321;-12321
32931;12500;32934;-12321;-12321;-12321;-12321;-12321
32932;8730;32935;-12321;-12321;-12321;-12321;-12321
32933;18695;32936;-12321;-12321;-12321;-12321;-12321
32934;7600;32937;-12321;-12321;-12321;-12321;-12321
32935;7445;32938;-12321;-12321;-12321;-12321;-12321
32936;14106;32939;-12321;-12321;-12321;-12321;-12321
32937;17964;32940;-12321;-12321;-12321;-12321;-12321
32938;14266;32941;-12321;-12321;-12321;-12321;-12321
32939;14129;32942;-12321;-12321;-12321;-12321;-12321
32940;14085;32943;-12321;-12321;-12321;-12321;-12321
32941;13688;32944;-12321;-12321;-12321;-12321;-12321
32942;10806;32945;-12321;-12321;-12321;-12321;-12321
32943;16263;32946;-12321;-12321;-12321;-12321;-12321
32944;14096;32947;-12321;-12321;-12321;-12321;-12321
32945;10914;32948;-12321;-12321;-12321;-12321;-12321
32946;9405;32949;-12321;-12321;-12321;-12321;-12321
32947;11263;32950;-12321;-12321;-12321;-12321;-12321
32948;7436;32951;-12321;-12321;-12321;-12321;-12321
32949;10087;32952;-12321;-12321;-12321;-12321;-12321
32950;10109;32953;-12321;-12321;-12321;-12321;-12321
32951;15531;32954;-12321;-12321;-12321;-12321;-12321
32952;14711;32955;-12321;-12321;-12321;-12321;-12321
32953;13246;32956;-12321;-12321;-12321;-12321;-12321
32954;7200;32957;-12321;-12321;-12321;-12321;-12321
32955;9737;32958;-12321;-12321;-12321;-12321;-12321
32956;12786;32959;-12321;-12321;-12321;-12321;-12321
32957;10805;32960;-12321;-12321;-12321;-12321;-12321
32958;12148;32961;-12321;-12321;-12321;-12321;-12321
32959;12348;32962;-12321;-12321;-12321;-12321;-12321
32960;13580;32963;-12321;-12321;-12321;-12321;-12321
32961;14104;32964;-12321;-12321;-12321;-12321;-12321
32962;12349;32965;-12321;-12321;-12321;-12321;-12321
32963;12267;32966;-12321;-12321;-12321;-12321;-12321
32964;10371;32967;-12321;-12321;-12321;-12321;-12321
32965;10341;32968;-12321;-12321;-12321;-12321;-12321
32966;10321;32969;-12321;-12321;-12321;-12321;-12321
32967;8077;32970;5.7105001E-2;678.5;1.29703;287.39999;678.5
32968;18688;32971;-12321;-12321;-12321;-12321;-12321
32969;16666;32972;-12321;-12321;-12321;-12321;-12321
32970;5701;32973;-12321;-12321;-12321;-12321;-12321
32971;16276;32974;-12321;-12321;-12321;-12321;-12321
32972;15171;32975;-12321;-12321;-12321;-12321;-12321
32973;8559;32976;-12321;-12321;-12321;-12321;-12321
32974;2919;32977;4.5790002E-2;641.28821;0.80000001;265.20001;641.28821
32975;16254;32978;-12321;-12321;-12321;-12321;-12321
32976;15307;32979;-12321;-12321;-12321;-12321;-12321
32977;17735;32980;-12321;-12321;-12321;-12321;-12321
32978;17903;32981;-12321;-12321;-12321;-12321;-12321
32979;7146;32982;-12321;-12321;-12321;-12321;-12321
32980;10729;32983;-12321;-12321;-12321;-12321;-12321
32981;17700;32984;-12321;-12321;-12321;-12321;-12321
32982;8938;32985;-12321;-12321;-12321;-12321;-12321
32983;17730;32986;-12321;-12321;-12321;-12321;-12321
32984;15922;32987;-12321;-12321;-12321;-12321;-12321
32985;14966;32988;-12321;-12321;-12321;-12321;-12321
32986;16154;32989;-12321;-12321;-12321;-12321;-12321
32987;14531;32990;-12321;-12321;-12321;-12321;-12321
32988;14536;32991;-12321;-12321;-12321;-12321;-12321
32989;16264;32992;-12321;-12321;-12321;-12321;-12321
32990;9446;32993;-12321;-12321;-12321;-12321;-12321
32991;14967;32994;-12321;-12321;-12321;-12321;-12321
32992;16510;32995;-12321;-12321;-12321;-12321;-12321
32993;16282;32996;-12321;-12321;-12321;-12321;-12321
32994;14103;32997;-12321;-12321;-12321;-12321;-12321
32995;7054;32998;-12321;-12321;-12321;-12321;-12321
32996;12754;32999;-12321;-12321;-12321;-12321;-12321
32997;2893;33000;4.6767998E-2;638.091;0.80000001;247.78;638.091
32998;2528;33001;0.046331;635.38806;0.80000001;337.64999;635.38806
32999;2899;33002;4.6321001E-2;640.97437;0.80000001;232.78;640.97437
33000;2532;33003;4.5441002E-2;605.01312;0.80000001;221.50999;605.01312
33001;2537;33004;4.5527998E-2;611.67627;0.80000001;221.50999;611.67627
33002;2907;33005;4.6238001E-2;634.39349;0.80000001;232.78;634.39349
33003;2543;33006;0.045458;606.34576;0.80000001;221.50999;606.34576
33004;2640;33007;7.2339997E-2;778.95392;1.222222;311.14999;778.95392
33005;7202;33008;-12321;-12321;-12321;-12321;-12321
33006;14549;33009;-12321;-12321;-12321;-12321;-12321
33007;12992;33010;-12321;-12321;-12321;-12321;-12321
33008;10996;33011;-12321;-12321;-12321;-12321;-12321
33009;10238;33012;-12321;-12321;-12321;-12321;-12321
33010;13513;33013;-12321;-12321;-12321;-12321;-12321
33011;17965;33014;-12321;-12321;-12321;-12321;-12321
33012;15552;33015;-12321;-12321;-12321;-12321;-12321
33013;11857;33016;-12321;-12321;-12321;-12321;-12321
33014;13593;33017;-12321;-12321;-12321;-12321;-12321
33015;14747;33018;-12321;-12321;-12321;-12321;-12321
33016;15041;33019;-12321;-12321;-12321;-12321;-12321
33017;7431;33020;-12321;-12321;-12321;-12321;-12321
33018;10043;33021;-12321;-12321;-12321;-12321;-12321
33019;11193;33022;-12321;-12321;-12321;-12321;-12321
33020;15637;33023;-12321;-12321;-12321;-12321;-12321
33021;15638;33024;-12321;-12321;-12321;-12321;-12321
33022;5912;33025;-12321;-12321;-12321;-12321;-12321
33023;12620;33026;-12321;-12321;-12321;-12321;-12321
33024;16899;33027;-12321;-12321;-12321;-12321;-12321
33025;17935;33028;-12321;-12321;-12321;-12321;-12321
33026;19062;33029;-12321;-12321;-12321;-12321;-12321
33027;16078;33030;-12321;-12321;-12321;-12321;-12321
33028;17426;33031;-12321;-12321;-12321;-12321;-12321
33029;17678;33032;-12321;-12321;-12321;-12321;-12321
33030;14757;33033;-12321;-12321;-12321;-12321;-12321
33031;16260;33034;-12321;-12321;-12321;-12321;-12321
33032;17931;33035;-12321;-12321;-12321;-12321;-12321
33033;9773;33036;-12321;-12321;-12321;-12321;-12321
33034;7281;33037;-12321;-12321;-12321;-12321;-12321
33035;13634;33038;-12321;-12321;-12321;-12321;-12321
33036;9144;33039;-12321;-12321;-12321;-12321;-12321
33037;16667;33040;-12321;-12321;-12321;-12321;-12321
33038;13628;33041;-12321;-12321;-12321;-12321;-12321
33039;13612;33042;-12321;-12321;-12321;-12321;-12321
33040;16275;33043;-12321;-12321;-12321;-12321;-12321
33041;10907;33044;-12321;-12321;-12321;-12321;-12321
33042;7203;33045;-12321;-12321;-12321;-12321;-12321
33043;9960;33046;-12321;-12321;-12321;-12321;-12321
33044;15771;33047;-12321;-12321;-12321;-12321;-12321
33045;11206;33048;-12321;-12321;-12321;-12321;-12321
33046;11247;33049;-12321;-12321;-12321;-12321;-12321
33047;11205;33050;-12321;-12321;-12321;-12321;-12321
33048;14144;33051;-12321;-12321;-12321;-12321;-12321
33049;9090;33052;-12321;-12321;-12321;-12321;-12321
33050;8083;33053;-12321;-12321;-12321;-12321;-12321
33051;8485;33054;-12321;-12321;-12321;-12321;-12321
33052;14472;33055;-12321;-12321;-12321;-12321;-12321
33053;14473;33056;-12321;-12321;-12321;-12321;-12321
33054;13002;33057;-12321;-12321;-12321;-12321;-12321
33055;14596;33058;-12321;-12321;-12321;-12321;-12321
33056;12077;33059;-12321;-12321;-12321;-12321;-12321
33057;15388;33060;-12321;-12321;-12321;-12321;-12321
33058;17525;33061;-12321;-12321;-12321;-12321;-12321
33059;9327;33062;-12321;-12321;-12321;-12321;-12321
33060;17524;33063;-12321;-12321;-12321;-12321;-12321
33061;7085;33064;-12321;-12321;-12321;-12321;-12321
33062;17642;33065;-12321;-12321;-12321;-12321;-12321
33063;19036;33066;-12321;-12321;-12321;-12321;-12321
33064;8141;33067;-12321;-12321;-12321;-12321;-12321
33065;12502;33068;-12321;-12321;-12321;-12321;-12321
33066;13294;33069;-12321;-12321;-12321;-12321;-12321
33067;16523;33070;-12321;-12321;-12321;-12321;-12321
33068;10634;33071;-12321;-12321;-12321;-12321;-12321
33069;10633;33072;-12321;-12321;-12321;-12321;-12321
33070;12499;33073;-12321;-12321;-12321;-12321;-12321
33071;13976;33074;-12321;-12321;-12321;-12321;-12321
33072;6467;33075;-12321;-12321;-12321;-12321;-12321
33073;12888;33076;-12321;-12321;-12321;-12321;-12321
33074;6566;33077;-12321;-12321;-12321;-12321;-12321
33075;8429;33078;-12321;-12321;-12321;-12321;-12321
33076;11491;33079;-12321;-12321;-12321;-12321;-12321
33077;8567;33080;-12321;-12321;-12321;-12321;-12321
33078;18627;33081;-12321;-12321;-12321;-12321;-12321
33079;12638;33082;-12321;-12321;-12321;-12321;-12321
33080;9216;33083;-12321;-12321;-12321;-12321;-12321
33081;10623;33084;-12321;-12321;-12321;-12321;-12321
33082;11096;33085;-12321;-12321;-12321;-12321;-12321
33083;12916;33086;-12321;-12321;-12321;-12321;-12321
33084;8076;33087;-12321;-12321;-12321;-12321;-12321
33085;10346;33088;-12321;-12321;-12321;-12321;-12321
33086;6876;33089;-12321;-12321;-12321;-12321;-12321
33087;5796;33090;-12321;-12321;-12321;-12321;-12321
33088;11544;33091;-12321;-12321;-12321;-12321;-12321
33089;15156;33092;-12321;-12321;-12321;-12321;-12321
33090;15018;33093;-12321;-12321;-12321;-12321;-12321
33091;3016;33094;6.9355004E-2;761.28473;1.222222;316.82001;761.28473
33092;2299;33095;5.2866001E-2;788;1.1953;348;788
33093;2900;33096;4.6321001E-2;640.97437;0.80000001;232.78;640.97437
33094;2641;33097;7.1869001E-2;764.55981;1.222222;246.5;764.55981
33095;15478;33098;-12321;-12321;-12321;-12321;-12321
33096;15479;33099;-12321;-12321;-12321;-12321;-12321
33097;13518;33100;-12321;-12321;-12321;-12321;-12321
33098;16079;33101;-12321;-12321;-12321;-12321;-12321
33099;13519;33102;-12321;-12321;-12321;-12321;-12321
33100;13613;33103;-12321;-12321;-12321;-12321;-12321
33101;15039;33104;-12321;-12321;-12321;-12321;-12321
33102;17913;33105;-12321;-12321;-12321;-12321;-12321
33103;17534;33106;-12321;-12321;-12321;-12321;-12321
33104;14277;33107;-12321;-12321;-12321;-12321;-12321
33105;16158;33108;-12321;-12321;-12321;-12321;-12321
33106;16077;33109;-12321;-12321;-12321;-12321;-12321
33107;9328;33110;-12321;-12321;-12321;-12321;-12321
33108;11402;33111;-12321;-12321;-12321;-12321;-12321
33109;16366;33112;-12321;-12321;-12321;-12321;-12321
33110;16370;33113;-12321;-12321;-12321;-12321;-12321
33111;10344;33114;-12321;-12321;-12321;-12321;-12321
33112;14237;33115;-12321;-12321;-12321;-12321;-12321
33113;11976;33116;-12321;-12321;-12321;-12321;-12321
33114;9868;33117;-12321;-12321;-12321;-12321;-12321
33115;16527;33118;-12321;-12321;-12321;-12321;-12321
33116;8161;33119;-12321;-12321;-12321;-12321;-12321
33117;10622;33120;-12321;-12321;-12321;-12321;-12321
33118;14235;33121;-12321;-12321;-12321;-12321;-12321
33119;11210;33122;-12321;-12321;-12321;-12321;-12321
33120;15550;33123;-12321;-12321;-12321;-12321;-12321
33121;18896;33124;-12321;-12321;-12321;-12321;-12321
33122;17532;33125;-12321;-12321;-12321;-12321;-12321
33123;13146;33126;-12321;-12321;-12321;-12321;-12321
33124;12503;33127;-12321;-12321;-12321;-12321;-12321
33125;12166;33128;-12321;-12321;-12321;-12321;-12321
33126;7372;33129;-12321;-12321;-12321;-12321;-12321
33127;10897;33130;-12321;-12321;-12321;-12321;-12321
33128;12917;33131;-12321;-12321;-12321;-12321;-12321
33129;6568;33132;-12321;-12321;-12321;-12321;-12321
33130;12171;33133;-12321;-12321;-12321;-12321;-12321
33131;8708;33134;-12321;-12321;-12321;-12321;-12321
33132;8710;33135;-12321;-12321;-12321;-12321;-12321
33133;7931;33136;-12321;-12321;-12321;-12321;-12321
33134;10098;33137;-12321;-12321;-12321;-12321;-12321
33135;7360;33138;-12321;-12321;-12321;-12321;-12321
33136;16368;33139;-12321;-12321;-12321;-12321;-12321
33137;15264;33140;-12321;-12321;-12321;-12321;-12321
33138;7194;33141;-12321;-12321;-12321;-12321;-12321
33139;15157;33142;-12321;-12321;-12321;-12321;-12321
33140;18737;33143;-12321;-12321;-12321;-12321;-12321
33141;5897;33144;-12321;-12321;-12321;-12321;-12321
33142;16509;33145;-12321;-12321;-12321;-12321;-12321
33143;14082;33146;-12321;-12321;-12321;-12321;-12321
33144;16122;33147;-12321;-12321;-12321;-12321;-12321
33145;5928;33148;-12321;-12321;-12321;-12321;-12321
33146;7032;33149;-12321;-12321;-12321;-12321;-12321
33147;13280;33150;-12321;-12321;-12321;-12321;-12321
33148;13637;33151;-12321;-12321;-12321;-12321;-12321
33149;7442;33152;-12321;-12321;-12321;-12321;-12321
33150;7903;33153;-12321;-12321;-12321;-12321;-12321
33151;7909;33154;-12321;-12321;-12321;-12321;-12321
33152;16268;33155;-12321;-12321;-12321;-12321;-12321
33153;16009;33156;-12321;-12321;-12321;-12321;-12321
33154;16663;33157;-12321;-12321;-12321;-12321;-12321
33155;5811;33158;-12321;-12321;-12321;-12321;-12321
33156;16517;33159;-12321;-12321;-12321;-12321;-12321
33157;16277;33160;-12321;-12321;-12321;-12321;-12321
33158;8630;33161;-12321;-12321;-12321;-12321;-12321
33159;16149;33162;-12321;-12321;-12321;-12321;-12321
33160;16515;33163;-12321;-12321;-12321;-12321;-12321
33161;16123;33164;-12321;-12321;-12321;-12321;-12321
33162;19126;33165;-12321;-12321;-12321;-12321;-12321
33163;12404;33166;-12321;-12321;-12321;-12321;-12321
33164;19668;33167;-12321;-12321;-12321;-12321;-12321
33165;18485;33168;-12321;-12321;-12321;-12321;-12321
33166;19396;33169;-12321;-12321;-12321;-12321;-12321
33167;7050;33170;-12321;-12321;-12321;-12321;-12321
33168;9844;33171;-12321;-12321;-12321;-12321;-12321
33169;8509;33172;-12321;-12321;-12321;-12321;-12321
33170;13592;33173;-12321;-12321;-12321;-12321;-12321
33171;18626;33174;-12321;-12321;-12321;-12321;-12321
33172;16521;33175;-12321;-12321;-12321;-12321;-12321
33173;10044;33176;-12321;-12321;-12321;-12321;-12321
33174;8697;33177;-12321;-12321;-12321;-12321;-12321
33175;9491;33178;-12321;-12321;-12321;-12321;-12321
33176;17512;33179;-12321;-12321;-12321;-12321;-12321
33177;9803;33180;-12321;-12321;-12321;-12321;-12321
33178;19555;33181;-12321;-12321;-12321;-12321;-12321
33179;19124;33182;-12321;-12321;-12321;-12321;-12321
33180;19557;33183;-12321;-12321;-12321;-12321;-12321
33181;15591;33184;-12321;-12321;-12321;-12321;-12321
33182;17423;33185;-12321;-12321;-12321;-12321;-12321
33183;15590;33186;-12321;-12321;-12321;-12321;-12321
33184;17825;33187;-12321;-12321;-12321;-12321;-12321
33185;9134;33188;-12321;-12321;-12321;-12321;-12321
33186;7365;33189;-12321;-12321;-12321;-12321;-12321
33187;5827;33190;-12321;-12321;-12321;-12321;-12321
33188;9766;33191;-12321;-12321;-12321;-12321;-12321
33189;12297;33192;-12321;-12321;-12321;-12321;-12321
33190;6910;33193;-12321;-12321;-12321;-12321;-12321
33191;7562;33194;-12321;-12321;-12321;-12321;-12321
33192;7091;33195;-12321;-12321;-12321;-12321;-12321
33193;16153;33196;-12321;-12321;-12321;-12321;-12321
33194;9285;33197;-12321;-12321;-12321;-12321;-12321
33195;14322;33198;-12321;-12321;-12321;-12321;-12321
33196;8738;33199;-12321;-12321;-12321;-12321;-12321
33197;19128;33200;-12321;-12321;-12321;-12321;-12321
33198;19591;33201;-12321;-12321;-12321;-12321;-12321
33199;18824;33202;-12321;-12321;-12321;-12321;-12321
33200;17731;33203;-12321;-12321;-12321;-12321;-12321
33201;17527;33204;-12321;-12321;-12321;-12321;-12321
