ID;PROP_ID;COMP_ID;LiquidThermalConductivityA;LiquidThermalConductivityB;LiquidThermalConductivityC;LiquidThermalConductivityTmin;LiquidThermalConductivityTmax
24435;4742;24438;0.112;-0.000002;0;356;818
24436;4739;24439;0.1114;0.000002;0;370;813
24437;4581;24440;0.1266;0;0;345;733
24438;4578;24441;0.1257;0;0;352;734
24439;3841;24442;0.1503;-1.8999999E-5;0;318;630
24440;3868;24443;0.1432;-2.4999999E-5;0;312;672
24441;3862;24444;0.14390001;-0.000022;0;334;661
24442;3835;24445;0.2235;-0.000382;0;295;580
24443;4298;24446;0.1388;-2.3000001E-5;0;298;679
24444;3814;24447;0.1522;-3.6000001E-5;0;298;614
24445;4802;24448;0.1052;-4.9999999E-6;0;362;861
24446;4799;24449;0.1051;-0.000001;0;376;853
24447;13253;24450;0.236341;-0.000329;0;200;590
24448;13260;24451;0.24391399;-3.4599999E-4;0;200;600
24449;3120;24452;0.1585;-0.000031;0;303;602
24450;3292;24453;0.214;-1.5000001E-4;0;295;440
24451;3114;24454;0.171;-9.8999997E-5;0;224;606
24452;4143;24455;0.14489999;-3.4000001E-5;0;276;660
24453;4516;24456;0.13169999;-0.000016;0;326;776
24454;3094;24457;0.16150001;-5.0999999E-5;0;278;581
24455;12436;24458;0.224592;-0.000287;0;200;600
24456;13059;24459;0.26566499;-3.4299999E-4;0;200;660
24457;12147;24460;0.160041;-0.000026;0;200;500
24458;17592;24461;-1.436597;0.79176599;977;280.25;815.25
24459;17587;24462;-1.377299;0.787283;859;224.25;709.25
24460;17585;24463;-1.376356;0.78500801;850;224;704
24461;14373;24464;-1.426115;0.788643;849;224;704
24462;15131;24465;0.13629501;-0.000179;0;377.25;704.25
24463;14253;24466;0.17926399;-0.000208;0;200;660
24464;15832;24467;0.21059901;-2.7600001E-4;0;200;640
24465;10691;24468;0.28466699;-2.9299999E-4;0;430;760
24466;8524;24469;0.17542499;-0.000017;0;230;540
24467;6372;24470;0.189614;-4.8999998E-5;0;200;620
24468;8130;24471;0.181016;-4.5000001E-5;0;200;620
24469;16878;24472;0.176424;-4.0999999E-5;0;200;630
24470;16061;24473;-12321;-12321;-12321;-12321;-12321
24471;8170;24474;-1.318271;0.78190798;807;200;720
24472;7807;24475;0.14733499;-3.8999999E-5;0;200;690
24473;8712;24476;0.162386;-0.000043;0;200;690
24474;10433;24477;-1.41081;0.78082198;836;200;750
24475;7034;24478;0.18561;-2.3000001E-5;0;336;700
24476;9288;24479;0.237258;-0.000064;0;200;700
24477;10970;24480;0.237996;-5.7000001E-5;0;200;600
24478;9093;24481;0.21981101;-5.9999998E-5;0;200;660
24479;15394;24482;0.187205;-0.000042;0;200;610
24480;10568;24483;0.196031;-0.000031;0;200;520
24481;12955;24484;0.33345801;-3.1999999E-4;0;480;820
24482;9472;24485;-1.081622;0.55849999;891;200;775
24483;6217;24486;0.183644;-0.000004;0;290;630
24484;16062;24487;0.156857;0.000014;0;410;770
24485;11725;24488;-1.855529;1.4831589;1358;377.5;519.5
24486;9094;24489;0.19685;-5.0999999E-5;0;200;700
24487;6328;24490;-1.0835381;0.56233799;890;200;775
24488;7397;24491;-1.196468;0.77792603;936;226;798
24489;8659;24492;0.37700099;1.8999999E-5;0;494.5;920
24490;7398;24493;-1.073745;0.58820099;932;225.75;792.25
24491;6084;24494;0.12974399;4.6899999E-4;-0.000001;440;530
24492;17604;24495;-1.30063;0.80884498;892;275;375
24493;5951;24496;0.211533;0.000017;0;340;680
24494;17431;24497;-1.596743;0.78751498;811;223;683
24495;17430;24498;-1.552465;0.78758299;805;223;683
24496;17493;24499;-12321;-12321;-12321;-12321;-12321
24497;17765;24500;-1.453884;0.82059598;837;271.25;603.75
24498;14520;24501;-12321;-12321;-12321;-12321;-12321
24499;6792;24502;-12321;-12321;-12321;-12321;-12321
24500;6831;24503;-12321;-12321;-12321;-12321;-12321
24501;6829;24504;-12321;-12321;-12321;-12321;-12321
24502;17003;24505;0.114953;-0.000027;0;200;600
24503;10593;24506;0.100425;-1.8999999E-5;0;200;590
24504;17395;24507;0.134583;-3.6000001E-5;0;200;620
24505;17873;24508;0.13882899;-0.000021;0;200;500
24506;6830;24509;-12321;-12321;-12321;-12321;-12321
24507;13400;24510;-12321;-12321;-12321;-12321;-12321
24508;7307;24511;-12321;-12321;-12321;-12321;-12321
24509;14530;24512;0.14610501;-3.5000001E-5;0;200;570
24510;13779;24513;0.143746;-0.000031;0;200;540
24511;11983;24514;0.121448;-0.000026;0;200;550
24512;8315;24515;0.14757;-3.4000001E-5;0;200;590
24513;17874;24516;0.141297;-2.4999999E-5;0;200;530
24514;7225;24517;0.14796799;-3.5000001E-5;0;200;610
24515;7265;24518;0.17378201;-0.000014;0;200;470
24516;8928;24519;0.17467;-2.3000001E-5;0;200;530
24517;17892;24520;-1.571625;0.828049;846;272;320
24518;17809;24521;-12321;-12321;-12321;-12321;-12321
24519;14415;24522;-12321;-12321;-12321;-12321;-12321
24520;15999;24523;0.106977;-0.000027;0;200;660
24521;8624;24524;-12321;-12321;-12321;-12321;-12321
24522;8625;24525;-12321;-12321;-12321;-12321;-12321
24523;8869;24526;-12321;-12321;-12321;-12321;-12321
24524;13065;24527;-12321;-12321;-12321;-12321;-12321
24525;7220;24528;0.119551;-2.9999999E-5;0;200;630
24526;7223;24529;-1.4976799;0.781129;844;200;750
24527;10857;24530;0.125754;-0.000026;0;220;640
24528;13839;24531;0.128188;-0.000032;0;200;650
24529;16118;24532;0.186471;-0.000212;0;370;660
24530;11395;24533;0.156507;-3.8999999E-5;0;200;670
24531;9287;24534;0.171078;-0.00021;0;200;560
24532;10182;24535;0.13869201;-1.9999999E-5;0;200;510
24533;9675;24536;0.137609;-1.8000001E-5;0;200;530
24534;6667;24537;-12321;-12321;-12321;-12321;-12321
24535;7766;24538;-12321;-12321;-12321;-12321;-12321
24536;11865;24539;0.134496;-0.000033;0;200;570
24537;11384;24540;0.150665;-3.6000001E-5;0;200;620
24538;14004;24541;0.156563;-4.7000001E-5;0;200;630
24539;8946;24542;0.136052;-0.000027;0;230;670
24540;15626;24543;0.13641;-3.4000001E-5;0;200;580
24541;12258;24544;0.145273;-2.9000001E-5;0;200;540
24542;8912;24545;0.13263801;-0.000031;0;210;630
24543;8263;24546;-12321;-12321;-12321;-12321;-12321
24544;7830;24547;-12321;-12321;-12321;-12321;-12321
24545;12876;24548;0.145326;-0.000031;0;200;570
24546;12875;24549;0.143553;-2.9999999E-5;0;200;550
24547;7215;24550;8.5956998E-2;-9.0000003E-6;0;280;710
24548;11097;24551;0.12724701;-0.000022;0;200;530
24549;13175;24552;0.126941;-1.9999999E-5;0;200;530
24550;11926;24553;-12321;-12321;-12321;-12321;-12321
24551;14372;24554;0.14957;-3.7999998E-5;0;200;600
24552;12406;24555;0.148302;-3.8999999E-5;0;200;580
24553;14704;24556;0.158424;-4.8999998E-5;0;221.5;660
24554;12057;24557;0.14144599;-0.000026;0;200;530
24555;18743;24558;0.172682;-0.000033;0;200;530
24556;11939;24559;0.14883099;-0.000031;0;230;630
24557;16551;24560;0.13704801;-3.7000002E-5;0;200;610
24558;16486;24561;-12321;-12321;-12321;-12321;-12321
24559;14538;24562;-12321;-12321;-12321;-12321;-12321
24560;14511;24563;-12321;-12321;-12321;-12321;-12321
24561;12984;24564;-12321;-12321;-12321;-12321;-12321
24562;10422;24565;0.14981499;-3.8999999E-5;0;200;580
24563;10389;24566;0.131365;-3.4000001E-5;0;200;640
24564;10112;24567;-12321;-12321;-12321;-12321;-12321
24565;6213;24568;-12321;-12321;-12321;-12321;-12321
24566;6239;24569;-12321;-12321;-12321;-12321;-12321
24567;12858;24570;0.13814899;-0.000033;0;200;590
24568;15457;24571;0.13550401;-3.6000001E-5;0;200;650
24569;8267;24572;-12321;-12321;-12321;-12321;-12321
24570;13258;24573;0.145326;-0.000031;0;200;570
24571;14450;24574;0.143553;-2.9999999E-5;0;200;550
24572;7271;24575;8.6742997E-2;-0.000013;0;270;710
24573;15820;24576;0.111607;-2.9000001E-5;0;200;680
24574;13128;24577;0.111607;-2.9000001E-5;0;200;680
24575;13441;24578;0.146649;-3.4000001E-5;0;200;530
24576;14461;24579;0.135069;-0.000022;0;200;510
24577;16482;24580;0.140021;-3.9999999E-5;0;200;630
24578;11183;24581;-12321;-12321;-12321;-12321;-12321
24579;14545;24582;0.148302;-3.8999999E-5;0;200;580
24580;16693;24583;0.13563301;-0.000032;0;200;660
24581;14506;24584;0.126596;-3.8999999E-5;0;221.5;660
24582;13762;24585;0.117838;-0.000031;0;200;680
24583;7235;24586;0.123552;-0.000013;0;260;650
24584;13102;24587;0.126562;-2.4000001E-5;0;240;660
24585;7253;24588;-12321;-12321;-12321;-12321;-12321
24586;6180;24589;-12321;-12321;-12321;-12321;-12321
24587;10831;24590;-12321;-12321;-12321;-12321;-12321
24588;16047;24591;0.14008901;-3.7999998E-5;0;200;600
24589;15455;24592;0.12903801;-9.0000003E-6;0;290;650
24590;16709;24593;0.15450899;-0.000032;0;200;560
24591;8633;24594;0.13229699;-2.4999999E-5;0;230;630
24592;6867;24595;-12321;-12321;-12321;-12321;-12321
24593;7260;24596;8.0330998E-2;0.000011;0;370;710
24594;10680;24597;0.128453;-0.000032;0;200;570
24595;16790;24598;0.141344;-0.000043;0;221.5;660
24596;9744;24599;-12321;-12321;-12321;-12321;-12321
24597;10154;24600;0.14957;-3.7999998E-5;0;200;600
24598;7249;24601;0.13462301;-0.000027;0;240;680
24599;14554;24602;-12321;-12321;-12321;-12321;-12321
24600;14416;24603;-12321;-12321;-12321;-12321;-12321
24601;16710;24604;0.15796;-4.0999999E-5;0;200;570
24602;16785;24605;0.135088;-3.4000001E-5;0;200;600
24603;16524;24606;0.134069;-0.000033;0;200;580
24604;14546;24607;-12321;-12321;-12321;-12321;-12321
24605;12099;24608;0.130198;-2.9000001E-5;0;200;650
24606;17135;24609;0.13277601;-2.9999999E-5;0;200;560
24607;6145;24610;0.124742;7.0000001E-6;0;310;640
24608;6814;24611;-12321;-12321;-12321;-12321;-12321
24609;8761;24612;-1.231882;0.78813303;985;401.25;838.75
24610;7878;24613;9.4287001E-2;2.9999999E-5;0;400;670
24611;7013;24614;-12321;-12321;-12321;-12321;-12321
24612;12323;24615;0.150656;-0.000028;0;200;520
24613;18858;24616;7.0165999E-2;-0.000012;0;200;550
24614;18857;24617;7.5750999E-2;-0.000013;0;200;550
24615;18854;24618;8.2347997E-2;-1.8999999E-5;0;200;540
24616;18855;24619;7.0339002E-2;-0.000012;0;200;540
24617;8974;24620;0.188034;-5.0999999E-5;0;200;600
24618;6275;24621;0.229773;-3.1999999E-4;0;200;530
24619;11545;24622;-12321;-12321;-12321;-12321;-12321
24620;7325;24623;0.195595;-0.000275;0;200;480
24621;10796;24624;0.16545799;-0.000028;0;200;500
24622;10449;24625;0.132176;-2.9999999E-5;0;200;640
24623;19476;24626;0.184985;-2.4999999E-5;0;200;510
24624;19478;24627;0.184985;-2.4999999E-5;0;200;510
24625;19477;24628;0.184985;-2.4999999E-5;0;200;510
24626;19479;24629;0.184985;-2.4999999E-5;0;200;510
24627;12196;24630;0.173656;-0.000028;0;200;520
24628;18830;24631;0.17400099;-0.000014;0;200;480
24629;18970;24632;0.17400099;-0.000014;0;200;480
24630;11638;24633;0.163578;-0.000028;0;200;520
24631;11867;24634;0.163578;-0.000028;0;200;520
24632;11035;24635;0.17294;-2.3000001E-5;0;200;450
24633;11036;24636;0.17294;-2.3000001E-5;0;200;450
24634;19269;24637;0.169971;-0.000021;0;200;500
24635;19270;24638;0.169971;-0.000021;0;200;500
24636;13713;24639;0.148237;-3.7000002E-5;0;200;530
24637;13718;24640;0.142949;-3.4000001E-5;0;200;540
24638;19457;24641;0.123814;-2.3000001E-5;0;200;520
24639;19196;24642;-12321;-12321;-12321;-12321;-12321
24640;19490;24643;0.15562899;-0.000016;0;200;490
24641;19542;24644;-12321;-12321;-12321;-12321;-12321
24642;19703;24645;9.8448001E-2;-1.9999999E-5;0;200;560
24643;9922;24646;0.155402;-9.9999997E-6;0;200;470
24644;12999;24647;0.16440099;-0.000028;0;200;490
24645;19480;24648;0.182575;-2.9999999E-5;0;200;530
24646;19482;24649;0.182575;-2.9999999E-5;0;200;530
24647;19481;24650;0.182575;-2.9999999E-5;0;200;530
24648;19483;24651;0.182575;-2.9999999E-5;0;200;530
24649;13716;24652;0.151299;-0.000032;0;200;500
24650;13741;24653;0.152573;-0.000031;0;200;530
24651;12069;24654;0.20791499;-5.9000002E-5;0;200;630
24652;17387;24655;0.197914;-5.7000001E-5;0;200;570
24653;10010;24656;0.19580799;-0.000044;0;200;530
24654;11242;24657;0.191406;-3.4000001E-5;0;200;530
24655;10279;24658;0.21250001;-2.6999999E-4;0;200;560
24656;15853;24659;0.200238;-0.000055;0;200;550
24657;16813;24660;0.19642299;-4.9999999E-5;0;200;540
24658;14639;24661;0.199393;-5.0999999E-5;0;200;560
24659;13177;24662;0.20180701;-5.0999999E-5;0;200;580
24660;15125;24663;0.191946;-5.7000001E-5;0;220.5;589.5
24661;12845;24664;0.18723699;-4.5000001E-5;0;200;560
24662;17924;24665;0.202262;-5.1999999E-5;0;200;672.5
24663;14151;24666;0.142942;-4.0999999E-5;0;180;530
24664;12020;24667;0.200468;-0.000042;0;200;510
24665;13157;24668;0.201005;-5.1999999E-5;0;200;670
24666;16964;24669;0.13150799;-3.5000001E-5;0;200;580
24667;9780;24670;-12321;-12321;-12321;-12321;-12321
24668;12373;24671;0.13605399;-0.000042;0;266.75;622.75
24669;8648;24672;0.145638;-3.6000001E-5;0;200;630
24670;16447;24673;0.18423399;-0.000064;0;266.75;622.75
24671;16692;24674;0.149756;-3.6000001E-5;0;200;600
24672;14252;24675;0.164749;-4.8999998E-5;0;221.5;660
24673;16742;24676;0.16165;-4.5000001E-5;0;221.25;650
24674;17154;24677;0.14668199;-0.000044;0;221.25;650
24675;17247;24678;0.140955;-3.9999999E-5;0;200;640
24676;14279;24679;0.148186;-0.000033;0;200;600
24677;16111;24680;0.188511;-0.000239;0;200;620
24678;13730;24681;0.140854;-3.7999998E-5;0;200;590
24679;17182;24682;0.139788;-3.5000001E-5;0;200;560
24680;9310;24683;0.14604101;-0.000031;0;200;510
24681;14251;24684;0.163994;-4.8999998E-5;0;221.25;650
24682;14942;24685;0.15994599;-4.8999998E-5;0;220.75;594.25
24683;14250;24686;0.161534;-4.6000001E-5;0;200;630
24684;14909;24687;0.14353199;-3.7999998E-5;0;200;590
24685;11527;24688;0.144282;-3.8999999E-5;0;200;600
24686;16133;24689;0.152207;-0.000042;0;200;590
24687;13460;24690;0.151706;-3.7000002E-5;0;200;600
24688;13388;24691;0.149314;-3.7999998E-5;0;200;590
24689;16113;24692;0.188511;-0.000239;0;200;620
24690;16914;24693;0.150768;-3.4000001E-5;0;200;560
24691;15349;24694;0.14894199;-7.2000003E-5;0;293;353
24692;18995;24695;0.214148;-4.9999999E-5;0;200;620
24693;16135;24696;0.132603;-3.7000002E-5;0;200;620
24694;16136;24697;0.140875;-3.8999999E-5;0;200;630
24695;13031;24698;0.154687;-0.000043;0;200;640
24696;13931;24699;0.15737601;-4.6000001E-5;0;200;630
24697;12464;24700;-12321;-12321;-12321;-12321;-12321
24698;17317;24701;0.146026;-3.8999999E-5;0;200;640
24699;17462;24702;0.20918;-3.0000001E-6;0;387.75;720.75
24700;16169;24703;0.149529;-3.8999999E-5;0;200;590
24701;16114;24704;0.188511;-0.000239;0;200;620
24702;14680;24705;0.14443301;-0.000031;0;200;590
24703;14681;24706;0.14443301;-0.000031;0;200;590
24704;10396;24707;0.19067299;-2.3400001E-4;0;200;610
24705;9651;24708;0.153715;-3.6000001E-5;0;200;580
24706;17133;24709;0.15174299;-3.8999999E-5;0;200;600
24707;8479;24710;0.186003;-0.000231;0;200;580
24708;16388;24711;0.175497;-5.0999999E-5;0;200;590
24709;15491;24712;0.19243801;-4.7000001E-5;0;200;600
24710;7286;24713;0.23016199;0.000028;0;370;720
24711;6706;24714;-12321;-12321;-12321;-12321;-12321
24712;5785;24715;-12321;-12321;-12321;-12321;-12321
24713;13791;24716;-12321;-12321;-12321;-12321;-12321
24714;16997;24717;-12321;-12321;-12321;-12321;-12321
24715;8344;24718;-12321;-12321;-12321;-12321;-12321
24716;17983;24719;-12321;-12321;-12321;-12321;-12321
24717;16649;24720;-12321;-12321;-12321;-12321;-12321
24718;16994;24721;-12321;-12321;-12321;-12321;-12321
24719;10596;24722;-12321;-12321;-12321;-12321;-12321
24720;16442;24723;-12321;-12321;-12321;-12321;-12321
24721;8269;24724;-12321;-12321;-12321;-12321;-12321
24722;16209;24725;-12321;-12321;-12321;-12321;-12321
24723;6704;24726;-12321;-12321;-12321;-12321;-12321
24724;9152;24727;-12321;-12321;-12321;-12321;-12321
24725;6825;24728;-12321;-12321;-12321;-12321;-12321
24726;9198;24729;-12321;-12321;-12321;-12321;-12321
24727;12223;24730;-12321;-12321;-12321;-12321;-12321
24728;18072;24731;-12321;-12321;-12321;-12321;-12321
24729;8123;24732;-12321;-12321;-12321;-12321;-12321
24730;17164;24733;-12321;-12321;-12321;-12321;-12321
24731;10648;24734;-12321;-12321;-12321;-12321;-12321
24732;7493;24735;-12321;-12321;-12321;-12321;-12321
24733;19424;24736;-12321;-12321;-12321;-12321;-12321
24734;9192;24737;-12321;-12321;-12321;-12321;-12321
24735;12952;24738;-12321;-12321;-12321;-12321;-12321
24736;18776;24739;-12321;-12321;-12321;-12321;-12321
24737;18980;24740;-12321;-12321;-12321;-12321;-12321
24738;19304;24741;-12321;-12321;-12321;-12321;-12321
24739;9180;24742;-12321;-12321;-12321;-12321;-12321
24740;18866;24743;-12321;-12321;-12321;-12321;-12321
24741;18889;24744;-12321;-12321;-12321;-12321;-12321
24742;19340;24745;-12321;-12321;-12321;-12321;-12321
24743;19306;24746;-12321;-12321;-12321;-12321;-12321
24744;13029;24747;-12321;-12321;-12321;-12321;-12321
24745;18890;24748;-12321;-12321;-12321;-12321;-12321
24746;18875;24749;-12321;-12321;-12321;-12321;-12321
24747;5868;24750;-12321;-12321;-12321;-12321;-12321
24748;8455;24751;-12321;-12321;-12321;-12321;-12321
24749;9189;24752;-12321;-12321;-12321;-12321;-12321
24750;19323;24753;-12321;-12321;-12321;-12321;-12321
24751;8990;24754;-12321;-12321;-12321;-12321;-12321
24752;15817;24755;-12321;-12321;-12321;-12321;-12321
24753;16119;24756;-12321;-12321;-12321;-12321;-12321
24754;7979;24757;-12321;-12321;-12321;-12321;-12321
24755;9025;24758;-12321;-12321;-12321;-12321;-12321
24756;8871;24759;-12321;-12321;-12321;-12321;-12321
24757;7284;24760;-12321;-12321;-12321;-12321;-12321
24758;9674;24761;-12321;-12321;-12321;-12321;-12321
24759;8945;24762;-12321;-12321;-12321;-12321;-12321
24760;5888;24763;-12321;-12321;-12321;-12321;-12321
24761;6656;24764;-12321;-12321;-12321;-12321;-12321
24762;6822;24765;-12321;-12321;-12321;-12321;-12321
24763;19045;24766;-12321;-12321;-12321;-12321;-12321
24764;7576;24767;-12321;-12321;-12321;-12321;-12321
24765;7018;24768;-12321;-12321;-12321;-12321;-12321
24766;13407;24769;-12321;-12321;-12321;-12321;-12321
24767;9167;24770;-12321;-12321;-12321;-12321;-12321
24768;8128;24771;-12321;-12321;-12321;-12321;-12321
24769;17992;24772;-12321;-12321;-12321;-12321;-12321
24770;7972;24773;-12321;-12321;-12321;-12321;-12321
24771;6411;24774;-12321;-12321;-12321;-12321;-12321
24772;6766;24775;-12321;-12321;-12321;-12321;-12321
24773;20002;24776;0.185496;-4.5399999E-4;0;220;291
24774;6870;24777;-12321;-12321;-12321;-12321;-12321
24775;6760;24778;-12321;-12321;-12321;-12321;-12321
24776;10607;24779;-12321;-12321;-12321;-12321;-12321
24777;11279;24780;-12321;-12321;-12321;-12321;-12321
24778;12907;24781;-12321;-12321;-12321;-12321;-12321
24779;16188;24782;-12321;-12321;-12321;-12321;-12321
24780;19305;24783;-12321;-12321;-12321;-12321;-12321
24781;7775;24784;-12321;-12321;-12321;-12321;-12321
24782;9176;24785;-12321;-12321;-12321;-12321;-12321
24783;8454;24786;-12321;-12321;-12321;-12321;-12321
24784;6615;24787;-12321;-12321;-12321;-12321;-12321
24785;9851;24788;-12321;-12321;-12321;-12321;-12321
24786;10856;24789;-12321;-12321;-12321;-12321;-12321
24787;8943;24790;-12321;-12321;-12321;-12321;-12321
24788;7515;24791;-12321;-12321;-12321;-12321;-12321
24789;7587;24792;-12321;-12321;-12321;-12321;-12321
24790;10830;24793;-12321;-12321;-12321;-12321;-12321
24791;15819;24794;-12321;-12321;-12321;-12321;-12321
24792;11762;24795;-12321;-12321;-12321;-12321;-12321
24793;10046;24796;-12321;-12321;-12321;-12321;-12321
24794;12842;24797;-12321;-12321;-12321;-12321;-12321
24795;16793;24798;-12321;-12321;-12321;-12321;-12321
24796;15306;24799;-12321;-12321;-12321;-12321;-12321
24797;9172;24800;-12321;-12321;-12321;-12321;-12321
24798;14935;24801;-12321;-12321;-12321;-12321;-12321
24799;8131;24802;-12321;-12321;-12321;-12321;-12321
24800;11281;24803;-12321;-12321;-12321;-12321;-12321
24801;9360;24804;-12321;-12321;-12321;-12321;-12321
24802;6112;24805;-12321;-12321;-12321;-12321;-12321
24803;7540;24806;-12321;-12321;-12321;-12321;-12321
24804;6662;24807;-12321;-12321;-12321;-12321;-12321
24805;7692;24808;-12321;-12321;-12321;-12321;-12321
24806;7934;24809;-12321;-12321;-12321;-12321;-12321
24807;11470;24810;-12321;-12321;-12321;-12321;-12321
24808;16642;24811;-12321;-12321;-12321;-12321;-12321
24809;8120;24812;-12321;-12321;-12321;-12321;-12321
24810;8133;24813;-12321;-12321;-12321;-12321;-12321
24811;9367;24814;-12321;-12321;-12321;-12321;-12321
24812;17979;24815;-12321;-12321;-12321;-12321;-12321
24813;14696;24816;-12321;-12321;-12321;-12321;-12321
24814;14612;24817;-12321;-12321;-12321;-12321;-12321
24815;9175;24818;-12321;-12321;-12321;-12321;-12321
24816;9171;24819;-12321;-12321;-12321;-12321;-12321
24817;14882;24820;-12321;-12321;-12321;-12321;-12321
24818;13103;24821;-12321;-12321;-12321;-12321;-12321
24819;8111;24822;-12321;-12321;-12321;-12321;-12321
24820;14576;24823;-12321;-12321;-12321;-12321;-12321
24821;16405;24824;-12321;-12321;-12321;-12321;-12321
24822;6861;24825;-12321;-12321;-12321;-12321;-12321
24823;12862;24826;-12321;-12321;-12321;-12321;-12321
24824;8149;24827;-12321;-12321;-12321;-12321;-12321
24825;18251;24828;0.171308;-0.000043;0;200;560
24826;18246;24829;0.17011601;-0.000044;0;200;640
24827;18248;24830;0.16755199;-3.6000001E-5;0;200;620
24828;12238;24831;0.123338;0.000055;0;460;720
24829;9544;24832;0.18166099;-3.8999999E-5;0;200;530
24830;12426;24833;0.15722901;1.8000001E-5;0;320;630
24831;12424;24834;0.135938;3.5000001E-5;0;360;630
24832;11818;24835;0.166301;-3.7999998E-5;0;200;610
24833;9621;24836;0.190624;-2.3400001E-4;0;200;580
24834;10212;24837;0.197945;-0.000239;0;200;580
24835;11801;24838;0.190624;-2.3400001E-4;0;200;580
24836;16879;24839;0.183616;-4.7000001E-5;0;200;630
24837;17145;24840;0.16851699;-3.9999999E-5;0;200;630
24838;17693;24841;0.137537;-3.6000001E-5;0;200;667.25
24839;13921;24842;-1.5509191;0.82490301;890;523;631
24840;10011;24843;0.156627;-3.4000001E-5;0;220;700
24841;16947;24844;-1.563012;0.87238699;798;450.25;495.75
24842;12768;24845;0.149505;-4.7000001E-5;0;221.75;670
24843;13789;24846;-1.567634;0.777915;846;224;760
