ID;PROP_ID;COMP_ID;HenryConstantInWaterTemperature;HenryConstantInWaterInMoleFraction;HenryConstantInWaterInVolumeFraction
21205;12526;21208;-12321;-12321;-12321
21206;11947;21209;-12321;-12321;-12321
21207;8148;21210;-12321;-12321;-12321
21208;8138;21211;-12321;-12321;-12321
21209;8124;21212;-12321;-12321;-12321
21210;19058;21213;-12321;-12321;-12321
21211;9839;21214;-12321;-12321;-12321
21212;9740;21215;-12321;-12321;-12321
21213;9805;21216;-12321;-12321;-12321
21214;10518;21217;-12321;-12321;-12321
21215;8582;21218;-12321;-12321;-12321
21216;12996;21219;-12321;-12321;-12321
21217;6070;21220;-12321;-12321;-12321
21218;9597;21221;-12321;-12321;-12321
21219;8265;21222;-12321;-12321;-12321
21220;10539;21223;-12321;-12321;-12321
21221;9629;21224;-12321;-12321;-12321
21222;17179;21225;-12321;-12321;-12321
21223;11009;21226;-12321;-12321;-12321
21224;10369;21227;-12321;-12321;-12321
21225;7901;21228;-12321;-12321;-12321
21226;15127;21229;-12321;-12321;-12321
21227;6069;21230;-12321;-12321;-12321
21228;9810;21231;-12321;-12321;-12321
21229;17412;21232;-12321;-12321;-12321
21230;11487;21233;-12321;-12321;-12321
21231;9074;21234;-12321;-12321;-12321
21232;9870;21235;-12321;-12321;-12321
21233;13727;21236;-12321;-12321;-12321
21234;6660;21237;-12321;-12321;-12321
21235;7513;21238;-12321;-12321;-12321
21236;18620;21239;-12321;-12321;-12321
21237;7081;21240;-12321;-12321;-12321
21238;8107;21241;-12321;-12321;-12321
21239;7804;21242;-12321;-12321;-12321
21240;8958;21243;-12321;-12321;-12321
21241;6681;21244;-12321;-12321;-12321
21242;18478;21245;-12321;-12321;-12321
21243;7914;21246;-12321;-12321;-12321
21244;7808;21247;-12321;-12321;-12321
21245;15942;21248;-12321;-12321;-12321
21246;9246;21249;-12321;-12321;-12321
21247;8919;21250;-12321;-12321;-12321
21248;9615;21251;-12321;-12321;-12321
21249;10635;21252;-12321;-12321;-12321
21250;9727;21253;-12321;-12321;-12321
21251;8763;21254;-12321;-12321;-12321
21252;13498;21255;-12321;-12321;-12321
21253;12477;21256;-12321;-12321;-12321
21254;10911;21257;-12321;-12321;-12321
21255;7846;21258;-12321;-12321;-12321
21256;12246;21259;-12321;-12321;-12321
21257;5895;21260;-12321;-12321;-12321
21258;10789;21261;-12321;-12321;-12321
21259;8694;21262;-12321;-12321;-12321
21260;7357;21263;-12321;-12321;-12321
21261;19331;21264;-12321;-12321;-12321
21262;12894;21265;-12321;-12321;-12321
21263;13047;21266;-12321;-12321;-12321
21264;13182;21267;-12321;-12321;-12321
21265;19328;21268;-12321;-12321;-12321
21266;12893;21269;-12321;-12321;-12321
21267;13848;21270;-12321;-12321;-12321
21268;13722;21271;-12321;-12321;-12321
21269;13940;21272;-12321;-12321;-12321
21270;19315;21273;-12321;-12321;-12321
21271;12938;21274;-12321;-12321;-12321
21272;13021;21275;-12321;-12321;-12321
21273;19325;21276;-12321;-12321;-12321
21274;6770;21277;-12321;-12321;-12321
21275;14003;21278;-12321;-12321;-12321
21276;13374;21279;-12321;-12321;-12321
21277;12742;21280;-12321;-12321;-12321
21278;12780;21281;-12321;-12321;-12321
21279;19441;21282;-12321;-12321;-12321
21280;19316;21283;-12321;-12321;-12321
21281;19329;21284;-12321;-12321;-12321
21282;19326;21285;-12321;-12321;-12321
21283;14220;21286;-12321;-12321;-12321
21284;13114;21287;-12321;-12321;-12321
21285;13049;21288;-12321;-12321;-12321
21286;12782;21289;-12321;-12321;-12321
21287;19330;21290;-12321;-12321;-12321
21288;13053;21291;-12321;-12321;-12321
21289;14318;21292;-12321;-12321;-12321
21290;19440;21293;-12321;-12321;-12321
21291;19442;21294;-12321;-12321;-12321
21292;19439;21295;-12321;-12321;-12321
21293;19117;21296;-12321;-12321;-12321
21294;11606;21297;-12321;-12321;-12321
21295;19327;21298;-12321;-12321;-12321
21296;10846;21299;-12321;-12321;-12321
21297;12880;21300;-12321;-12321;-12321
21298;15042;21301;-12321;-12321;-12321
21299;12787;21302;-12321;-12321;-12321
21300;13764;21303;-12321;-12321;-12321
21301;12781;21304;-12321;-12321;-12321
21302;19317;21305;-12321;-12321;-12321
21303;19332;21306;-12321;-12321;-12321
21304;13412;21307;-12321;-12321;-12321
21305;14209;21308;-12321;-12321;-12321
21306;19333;21309;-12321;-12321;-12321
21307;13413;21310;-12321;-12321;-12321
21308;13883;21311;-12321;-12321;-12321
21309;14230;21312;-12321;-12321;-12321
21310;19334;21313;-12321;-12321;-12321
21311;19415;21314;-12321;-12321;-12321
21312;10487;21315;-12321;-12321;-12321
21313;14208;21316;-12321;-12321;-12321
21314;19284;21317;-12321;-12321;-12321
21315;7443;21318;-12321;-12321;-12321
21316;15292;21319;-12321;-12321;-12321
21317;13835;21320;-12321;-12321;-12321
21318;5933;21321;-12321;-12321;-12321
21319;7990;21322;-12321;-12321;-12321
21320;10567;21323;-12321;-12321;-12321
21321;13605;21324;-12321;-12321;-12321
21322;16097;21325;-12321;-12321;-12321
21323;18809;21326;-12321;-12321;-12321
21324;8395;21327;-12321;-12321;-12321
21325;11661;21328;-12321;-12321;-12321
21326;14832;21329;-12321;-12321;-12321
21327;15263;21330;-12321;-12321;-12321
21328;15259;21331;-12321;-12321;-12321
21329;15258;21332;-12321;-12321;-12321
21330;15257;21333;-12321;-12321;-12321
21331;14733;21334;-12321;-12321;-12321
21332;14556;21335;-12321;-12321;-12321
21333;14734;21336;-12321;-12321;-12321
21334;14513;21337;-12321;-12321;-12321
21335;14735;21338;-12321;-12321;-12321
21336;14514;21339;-12321;-12321;-12321
21337;14515;21340;-12321;-12321;-12321
21338;14512;21341;-12321;-12321;-12321
21339;14736;21342;-12321;-12321;-12321
21340;15174;21343;-12321;-12321;-12321
21341;15261;21344;-12321;-12321;-12321
21342;15260;21345;-12321;-12321;-12321
21343;15308;21346;-12321;-12321;-12321
21344;15262;21347;-12321;-12321;-12321
21345;15298;21348;-12321;-12321;-12321
21346;13168;21349;-12321;-12321;-12321
21347;7731;21350;-12321;-12321;-12321
21348;13052;21351;-12321;-12321;-12321
21349;14510;21352;-12321;-12321;-12321
21350;7719;21353;-12321;-12321;-12321
21351;13832;21354;-12321;-12321;-12321
21352;8678;21355;-12321;-12321;-12321
21353;6754;21356;-12321;-12321;-12321
21354;7718;21357;-12321;-12321;-12321
21355;6683;21358;-12321;-12321;-12321
21356;15299;21359;-12321;-12321;-12321
21357;262;21360;-12321;-12321;-12321
21358;7716;21361;-12321;-12321;-12321
21359;6804;21362;-12321;-12321;-12321
21360;18009;21363;-12321;-12321;-12321
21361;16881;21364;-12321;-12321;-12321
21362;268;21365;-12321;-12321;-12321
21363;13313;21366;-12321;-12321;-12321
21364;6757;21367;-12321;-12321;-12321
21365;263;21368;-12321;-12321;-12321
21366;8204;21369;-12321;-12321;-12321
21367;13987;21370;-12321;-12321;-12321
21368;6768;21371;-12321;-12321;-12321
21369;8191;21372;-12321;-12321;-12321
21370;8059;21373;-12321;-12321;-12321
21371;269;21374;-12321;-12321;-12321
21372;15373;21375;-12321;-12321;-12321
21373;161;21376;-12321;-12321;-12321
21374;277;21377;-12321;-12321;-12321
21375;134;21378;-12321;-12321;-12321
21376;153;21379;-12321;-12321;-12321
21377;5456;21380;-12321;-12321;-12321
21378;178;21381;25;134.21609;0.002416
21379;284;21382;-12321;-12321;-12321
21380;183;21383;-12321;-12321;-12321
21381;290;21384;-12321;-12321;-12321
21382;185;21385;-12321;-12321;-12321
21383;296;21386;-12321;-12321;-12321
21384;10860;21387;-12321;-12321;-12321
21385;10163;21388;-12321;-12321;-12321
21386;6736;21389;-12321;-12321;-12321
21387;17511;21390;-12321;-12321;-12321
21388;13751;21391;-12321;-12321;-12321
21389;9185;21392;-12321;-12321;-12321
21390;14974;21393;-12321;-12321;-12321
21391;14995;21394;-12321;-12321;-12321
21392;264;21395;-12321;-12321;-12321
21393;9619;21396;-12321;-12321;-12321
21394;14149;21397;-12321;-12321;-12321
21395;11201;21398;-12321;-12321;-12321
21396;8058;21399;-12321;-12321;-12321
21397;270;21400;-12321;-12321;-12321
21398;9183;21401;-12321;-12321;-12321
21399;6806;21402;-12321;-12321;-12321
21400;12242;21403;-12321;-12321;-12321
21401;6788;21404;-12321;-12321;-12321
21402;12087;21405;-12321;-12321;-12321
21403;278;21406;-12321;-12321;-12321
21404;285;21407;-12321;-12321;-12321
21405;291;21408;-12321;-12321;-12321
21406;297;21409;-12321;-12321;-12321
21407;14502;21410;-12321;-12321;-12321
21408;17980;21411;-12321;-12321;-12321
21409;11774;21412;-12321;-12321;-12321
21410;12085;21413;-12321;-12321;-12321
21411;8538;21414;-12321;-12321;-12321
21412;9729;21415;-12321;-12321;-12321
21413;423;21416;-12321;-12321;-12321
21414;414;21417;-12321;-12321;-12321
21415;2774;21418;-12321;-12321;-12321
21416;3360;21419;-12321;-12321;-12321
21417;4454;21420;-12321;-12321;-12321
21418;190;21421;-12321;-12321;-12321
21419;4220;21422;-12321;-12321;-12321
21420;1678;21423;-12321;-12321;-12321
21421;4146;21424;-12321;-12321;-12321
21422;1194;21425;-12321;-12321;-12321
21423;4381;21426;-12321;-12321;-12321
21424;2368;21427;-12321;-12321;-12321
21425;4304;21428;-12321;-12321;-12321
21426;2000;21429;-12321;-12321;-12321
21427;4070;21430;-12321;-12321;-12321
21428;727;21431;-12321;-12321;-12321
21429;33;21432;-12321;-12321;-12321
21430;3966;21433;-12321;-12321;-12321
21431;3821;21434;-12321;-12321;-12321
21432;3101;21435;-12321;-12321;-12321
21433;131;21436;-12321;-12321;-12321
21434;148;21437;-12321;-12321;-12321
21435;175;21438;-12321;-12321;-12321
21436;450;21439;-12321;-12321;-12321
21437;441;21440;-12321;-12321;-12321
21438;2777;21441;-12321;-12321;-12321
21439;3363;21442;-12321;-12321;-12321
21440;4457;21443;-12321;-12321;-12321
21441;203;21444;25;1204.1272;0.021674
21442;4977;21445;-12321;-12321;-12321
21443;4223;21446;-12321;-12321;-12321
21444;1681;21447;-12321;-12321;-12321
21445;4149;21448;-12321;-12321;-12321
21446;1197;21449;-12321;-12321;-12321
21447;4384;21450;-12321;-12321;-12321
21448;2371;21451;-12321;-12321;-12321
21449;4307;21452;-12321;-12321;-12321
21450;2003;21453;-12321;-12321;-12321
21451;4073;21454;-12321;-12321;-12321
21452;758;21455;-12321;-12321;-12321
21453;45;21456;-12321;-12321;-12321
21454;3969;21457;-12321;-12321;-12321
21455;3824;21458;-12321;-12321;-12321
21456;3104;21459;-12321;-12321;-12321
21457;473;21460;-12321;-12321;-12321
21458;466;21461;-12321;-12321;-12321
21459;2780;21462;-12321;-12321;-12321
21460;3366;21463;-12321;-12321;-12321
21461;4460;21464;-12321;-12321;-12321
21462;206;21465;-12321;-12321;-12321
21463;4226;21466;-12321;-12321;-12321
21464;1684;21467;-12321;-12321;-12321
21465;4152;21468;-12321;-12321;-12321
21466;1200;21469;-12321;-12321;-12321
21467;4387;21470;-12321;-12321;-12321
21468;2374;21471;-12321;-12321;-12321
21469;4310;21472;-12321;-12321;-12321
21470;2006;21473;-12321;-12321;-12321
21471;4076;21474;-12321;-12321;-12321
21472;789;21475;-12321;-12321;-12321
21473;300;21476;-12321;-12321;-12321
21474;3972;21477;-12321;-12321;-12321
21475;3827;21478;-12321;-12321;-12321
21476;3107;21479;-12321;-12321;-12321
21477;4229;21480;-12321;-12321;-12321
21478;497;21481;-12321;-12321;-12321
21479;488;21482;-12321;-12321;-12321
21480;2783;21483;-12321;-12321;-12321
21481;3369;21484;-12321;-12321;-12321
21482;4390;21485;-12321;-12321;-12321
21483;4463;21486;-12321;-12321;-12321
21484;209;21487;-12321;-12321;-12321
21485;1687;21488;-12321;-12321;-12321
21486;4155;21489;-12321;-12321;-12321
21487;1203;21490;-12321;-12321;-12321
21488;2377;21491;-12321;-12321;-12321
21489;4313;21492;-12321;-12321;-12321
21490;2009;21493;-12321;-12321;-12321
21491;4079;21494;-12321;-12321;-12321
21492;820;21495;-12321;-12321;-12321
21493;309;21496;-12321;-12321;-12321
21494;3975;21497;-12321;-12321;-12321
21495;3830;21498;-12321;-12321;-12321
21496;3110;21499;-12321;-12321;-12321
21497;203;21500;25;1204.1272;0.021674
21498;6672;21501;-12321;-12321;-12321
21499;5667;21502;-12321;-12321;-12321
21500;5737;21503;-12321;-12321;-12321
21501;7913;21504;-12321;-12321;-12321
21502;16252;21505;-12321;-12321;-12321
21503;10871;21506;-12321;-12321;-12321
21504;16839;21507;-12321;-12321;-12321
21505;15164;21508;-12321;-12321;-12321
21506;17981;21509;-12321;-12321;-12321
21507;5748;21510;-12321;-12321;-12321
21508;15022;21511;-12321;-12321;-12321
21509;15031;21512;-12321;-12321;-12321
21510;15161;21513;-12321;-12321;-12321
21511;15034;21514;-12321;-12321;-12321
21512;5774;21515;-12321;-12321;-12321
21513;13669;21516;-12321;-12321;-12321
21514;6775;21517;-12321;-12321;-12321
21515;6715;21518;-12321;-12321;-12321
21516;8878;21519;-12321;-12321;-12321
21517;12011;21520;-12321;-12321;-12321
21518;7939;21521;-12321;-12321;-12321
21519;6732;21522;-12321;-12321;-12321
21520;17998;21523;-12321;-12321;-12321
21521;6787;21524;-12321;-12321;-12321
21522;6873;21525;-12321;-12321;-12321
21523;10924;21526;-12321;-12321;-12321
21524;12213;21527;-12321;-12321;-12321
21525;12726;21528;-12321;-12321;-12321
21526;6801;21529;-12321;-12321;-12321
21527;7749;21530;-12321;-12321;-12321
21528;11795;21531;-12321;-12321;-12321
21529;10307;21532;-12321;-12321;-12321
21530;12389;21533;-12321;-12321;-12321
21531;11286;21534;-12321;-12321;-12321
21532;13846;21535;-12321;-12321;-12321
21533;10837;21536;-12321;-12321;-12321
21534;15730;21537;-12321;-12321;-12321
21535;5764;21538;-12321;-12321;-12321
21536;17872;21539;-12321;-12321;-12321
21537;12228;21540;-12321;-12321;-12321
21538;14381;21541;-12321;-12321;-12321
21539;265;21542;-12321;-12321;-12321
21540;13154;21543;-12321;-12321;-12321
21541;15337;21544;-12321;-12321;-12321
21542;9245;21545;-12321;-12321;-12321
21543;271;21546;-12321;-12321;-12321
21544;160;21547;25;0.75203103;0.000014
21545;279;21548;-12321;-12321;-12321
21546;154;21549;-12321;-12321;-12321
21547;133;21550;25;6923.9063;0.124629
21548;179;21551;25;19.461227;3.4999999E-4
21549;286;21552;-12321;-12321;-12321
21550;184;21553;-12321;-12321;-12321
21551;292;21554;-12321;-12321;-12321
21552;186;21555;-12321;-12321;-12321
21553;18;21556;-12321;-12321;-12321
21554;2418;21557;25;67961.602;1.223299
21555;17307;21558;-12321;-12321;-12321
21556;11628;21559;-12321;-12321;-12321
21557;15187;21560;-12321;-12321;-12321
21558;14261;21561;-12321;-12321;-12321
21559;6676;21562;-12321;-12321;-12321
21560;9184;21563;-12321;-12321;-12321
21561;11611;21564;-12321;-12321;-12321
21562;13865;21565;-12321;-12321;-12321
21563;7735;21566;-12321;-12321;-12321
21564;16941;21567;-12321;-12321;-12321
21565;17083;21568;-12321;-12321;-12321
21566;17080;21569;-12321;-12321;-12321
21567;17056;21570;-12321;-12321;-12321
21568;9902;21571;-12321;-12321;-12321
21569;272;21572;-12321;-12321;-12321
21570;7923;21573;-12321;-12321;-12321
21571;13378;21574;-12321;-12321;-12321
21572;10161;21575;-12321;-12321;-12321
21573;18966;21576;-12321;-12321;-12321
21574;280;21577;-12321;-12321;-12321
21575;287;21578;-12321;-12321;-12321
21576;293;21579;-12321;-12321;-12321
21577;19;21580;-12321;-12321;-12321
21578;8060;21581;-12321;-12321;-12321
21579;11869;21582;-12321;-12321;-12321
21580;14987;21583;-12321;-12321;-12321
21581;9633;21584;-12321;-12321;-12321
21582;14568;21585;-12321;-12321;-12321
21583;14049;21586;-12321;-12321;-12321
21584;18952;21587;-12321;-12321;-12321
21585;18953;21588;-12321;-12321;-12321
21586;426;21589;-12321;-12321;-12321
21587;415;21590;-12321;-12321;-12321
21588;191;21591;-12321;-12321;-12321
21589;34;21592;-12321;-12321;-12321
21590;149;21593;-12321;-12321;-12321
21591;176;21594;-12321;-12321;-12321
21592;177;21595;-12321;-12321;-12321
21593;451;21596;-12321;-12321;-12321
21594;442;21597;-12321;-12321;-12321
21595;204;21598;25;51.349339;9.2399999E-4
21596;46;21599;-12321;-12321;-12321
21597;130;21600;25;26684.25;0.480313
21598;474;21601;-12321;-12321;-12321
21599;467;21602;-12321;-12321;-12321
21600;207;21603;-12321;-12321;-12321
21601;301;21604;-12321;-12321;-12321
21602;498;21605;-12321;-12321;-12321
21603;489;21606;-12321;-12321;-12321
21604;210;21607;-12321;-12321;-12321
21605;310;21608;-12321;-12321;-12321
21606;2443;21609;25;60412.992;1.087425
21607;2018;21610;25;42065.301;0.75716901
21608;1217;21611;-12321;-12321;-12321
21609;204;21612;25;51.349339;9.2399999E-4
21610;17898;21613;-12321;-12321;-12321
21611;7792;21614;-12321;-12321;-12321
21612;7168;21615;-12321;-12321;-12321
21613;12883;21616;-12321;-12321;-12321
21614;16808;21617;-12321;-12321;-12321
21615;13663;21618;-12321;-12321;-12321
21616;18774;21619;-12321;-12321;-12321
21617;13880;21620;-12321;-12321;-12321
21618;16910;21621;-12321;-12321;-12321
21619;16990;21622;-12321;-12321;-12321
21620;12898;21623;-12321;-12321;-12321
21621;8532;21624;-12321;-12321;-12321
21622;9767;21625;-12321;-12321;-12321
21623;16993;21626;-12321;-12321;-12321
21624;281;21627;-12321;-12321;-12321
21625;288;21628;-12321;-12321;-12321
21626;294;21629;-12321;-12321;-12321
21627;20;21630;-12321;-12321;-12321
21628;2423;21631;25;50819.586;0.91474497
21629;6807;21632;-12321;-12321;-12321
21630;16891;21633;-12321;-12321;-12321
21631;19606;21634;-12321;-12321;-12321
21632;19633;21635;-12321;-12321;-12321
21633;14076;21636;-12321;-12321;-12321
21634;17115;21637;-12321;-12321;-12321
21635;11412;21638;-12321;-12321;-12321
21636;17614;21639;-12321;-12321;-12321
21637;427;21640;-12321;-12321;-12321
21638;416;21641;-12321;-12321;-12321
21639;35;21642;-12321;-12321;-12321
21640;452;21643;-12321;-12321;-12321
21641;443;21644;-12321;-12321;-12321
21642;47;21645;-12321;-12321;-12321
21643;475;21646;-12321;-12321;-12321
21644;468;21647;-12321;-12321;-12321
21645;302;21648;-12321;-12321;-12321
21646;499;21649;-12321;-12321;-12321
21647;490;21650;-12321;-12321;-12321
21648;311;21651;-12321;-12321;-12321
21649;2444;21652;25;47189.727;0.84940797
21650;2019;21653;25;35943.832;0.64698398
21651;8008;21654;-12321;-12321;-12321
21652;13392;21655;-12321;-12321;-12321
21653;6808;21656;-12321;-12321;-12321
21654;12749;21657;-12321;-12321;-12321
21655;14323;21658;-12321;-12321;-12321
21656;13665;21659;-12321;-12321;-12321
21657;16234;21660;-12321;-12321;-12321
21658;6089;21661;-12321;-12321;-12321
21659;11882;21662;-12321;-12321;-12321
21660;7817;21663;-12321;-12321;-12321
21661;12229;21664;-12321;-12321;-12321
21662;13013;21665;-12321;-12321;-12321
21663;11451;21666;-12321;-12321;-12321
21664;13237;21667;-12321;-12321;-12321
21665;16957;21668;-12321;-12321;-12321
21666;13443;21669;-12321;-12321;-12321
21667;10772;21670;-12321;-12321;-12321
21668;17923;21671;-12321;-12321;-12321
21669;6821;21672;-12321;-12321;-12321
21670;417;21673;-12321;-12321;-12321
21671;444;21674;-12321;-12321;-12321
21672;469;21675;-12321;-12321;-12321
21673;491;21676;-12321;-12321;-12321
21674;2445;21677;25;50199.805;0.90358901
21675;15875;21678;-12321;-12321;-12321
21676;9045;21679;-12321;-12321;-12321
21677;12672;21680;-12321;-12321;-12321
21678;19607;21681;-12321;-12321;-12321
